ID	taxanomy
KT239669.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Phoma;species__Phoma sp. funbio 20
KT264319.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT264323.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT264334.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT264339.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT264398.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT264414.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT264445.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT264634.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Ophiostomatales;family__Ophiostomataceae;genus__Ceratocystiopsis;species__Ceratocystiopsis sp.
KT264732.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria sp.
KT266860.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae;genus__Yamadazyma;species__[Candida] membranifaciens
KT266862.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium citreonigrum
KT268944.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT268984.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT269293.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
KT269500.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;species__Pleosporaceae sp.
KT269505.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;species__Pleosporaceae sp.
KT269618.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;species__Pleosporaceae sp.
KT269708.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;species__Pleosporaceae sp.
KT269741.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;species__Pleosporaceae sp.
KT270257.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;species__Pleosporaceae sp.
KT281913.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria ethzedia
KT289577.1	kingdom__Fungi;species__fungal sp.
KT290969.1	kingdom__Fungi;species__fungal endophyte
KT291000.1	kingdom__Fungi;species__fungal endophyte
KT309957.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta paspali
KT316695.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium citreonigrum
KT316706.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium citreonigrum
KT316713.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium aff. echinulatum MS-2015
KT316715.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae;genus__Yamadazyma;species__[Candida] membranifaciens
KT316742.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae;genus__Yamadazyma;species__[Candida] membranifaciens
KT316744.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium echinulatum
KT323163.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Phoma;species__Phoma herbarum
KT355016.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Phoma;species__Phoma herbarum
KT363067.1	kingdom__Fungi;phylum__Basidiomycota;class__Microbotryomycetes;order__Sporidiobolales;family__Sporidiobolaceae;genus__Sporobolomyces;species__Sporobolomyces roseus
KT389510.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta europaea
KT389512.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta exitialis
KT389516.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta exitialis
KT389518.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta graminicola
KT389524.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta argentina
KT389525.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta sp. CBS 516.81
KT389526.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta tardicrescens
KT389527.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta sp. CBS 876.72
KT692567.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta exitialis
KT692571.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
KT699119.1	kingdom__Fungi;phylum__Basidiomycota;class__Wallemiomycetes;order__Wallemiales;family__Wallemiaceae;genus__Wallemia;species__Wallemia sebi
KT699141.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp. MUT 5188
KT732283.1	kingdom__Fungi;phylum__Basidiomycota;class__Microbotryomycetes;order__Sporidiobolales;family__Sporidiobolaceae;genus__Sporobolomyces;species__Sporobolomyces roseus
KT750961.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Gloeophyllales;family__Gloeophyllaceae;genus__Veluticeps;species__Veluticeps fasciculata
KT757358.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria sp. SC13L2-1
KT819337.1	kingdom__Fungi;phylum__Basidiomycota;class__Tremellomycetes;order__Tremellales;family__Cryptococcaceae;genus__Cryptococcus;species__Cryptococcus sp. W5S-4-STD
KT819339.1	kingdom__Fungi;phylum__Basidiomycota;class__Tremellomycetes;order__Tremellales;family__Bulleribasidiaceae;genus__Vishniacozyma;species__Vishniacozyma victoriae
KT823791.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Peniophoraceae;genus__Peniophora;species__Peniophora sp. Gall_26
KT832076.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus medius
KT876710.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium echinulatum
KT887853.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium fundyense
KT923242.1	kingdom__Fungi;species__fungal sp.
KT954952.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Amylocorticiales;family__Amylocorticiaceae;genus__Anomoloma;species__Anomoloma flavissimum
KT962079.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT962080.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT962081.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT962082.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT962083.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT962084.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT962085.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT962086.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT962087.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta rabiei
KT968538.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium rubidurum
KT989561.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Phoma;species__Phoma sp.
KT996009.1	kingdom__Fungi;species__fungal sp.
KT996050.1	kingdom__Fungi;species__fungal sp.
KU041711.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria infectoria
KU059931.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Nectriaceae;genus__Fusarium;species group__Fusarium incarnatum-equiseti species complex;species__Fusarium equiseti
KU060771.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus sp. An-5G
KU060773.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus ruber
KU060775.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus sp. An-9G
KU132398.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus ruber
KU145511.1	kingdom__Fungi;phylum__Basidiomycota;class__Tremellomycetes;order__Tremellales;family__Bulleribasidiaceae;genus__Vishniacozyma;species__Vishniacozyma victoriae
KU145518.1	kingdom__Fungi;phylum__Basidiomycota;class__Microbotryomycetes;order__Sporidiobolales;family__Sporidiobolaceae;genus__Sporobolomyces;species__Sporobolomyces roseus
KU145585.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145586.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145589.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145590.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145591.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145592.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145593.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145594.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145595.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145596.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145597.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145599.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145600.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145602.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145603.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145604.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145605.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145606.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145607.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145608.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145609.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145610.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145612.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145613.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145614.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145615.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145616.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145617.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145618.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145619.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145620.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145621.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU145622.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea
KU168773.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Cordycipitaceae;genus__Torrubiella;species__Torrubiella sp. T4-9-3
KU168778.1	kingdom__Fungi;phylum__Basidiomycota;class__Microbotryomycetes;order__Sporidiobolales;family__Sporidiobolaceae;genus__Sporidiobolus;species__Sporidiobolus metaroseus
KU168779.1	kingdom__Fungi;phylum__Basidiomycota;class__Microbotryomycetes;order__Sporidiobolales;family__Sporidiobolaceae;genus__Sporobolomyces;species__Sporobolomyces roseus
KU179251.1	kingdom__Fungi;species__fungal endophyte
KU182502.1	kingdom__Fungi;phylum__Basidiomycota;class__Tremellomycetes;order__Tremellales;family__Bulleribasidiaceae;genus__Vishniacozyma;species__Vishniacozyma tephrensis
KU182507.1	kingdom__Fungi;phylum__Basidiomycota;class__Tremellomycetes;order__Tremellales;family__Cryptococcaceae;genus__Cryptococcus;species__Cryptococcus sp. LK-2016
KU254607.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species group__Alternaria alternata complex;species__Alternaria alternata
